"agente","ano","cod6","nome","valor","z","lag_z","Ii","p_perm","p_fdr","quadrante","nivel","classe","n_vizinhos","instavel"
"sarscov2",2025,"330115","Cardoso Moreira",5.0066974963153,-1.19104072553629,-1.66166808901343,0.227582338017659,0.2104,0.510263414634146,"LL","ns","ns",3,FALSE
"sarscov2",2025,"330120","Carmo",4.69105717886725,-1.50668104298434,-0.300747391118791,0.0521063744485092,0.9862,0.997037362637363,"LL","ns","ns",4,FALSE
"sarscov2",2025,"330130","Casimiro de Abreu",8.25454599162382,2.05680776977223,3.22766272790762,0.763395357970946,0.0368,0.307781818181818,"HH","indicativo","HH",6,FALSE
"sarscov2",2025,"330140","Conceição de Macabu",4.43134910848775,-1.76638911336383,1.31243896534402,-0.266583434341684,0.3116,0.540828571428571,"LH","ns","ns",6,FALSE
"sarscov2",2025,"330150","Cordeiro",4.45104316269461,-1.74669505915698,-1.27095795007701,0.255279498040771,0.2414,0.527181395348837,"LL","ns","ns",5,FALSE
"sarscov2",2025,"330160","Duas Barras",5.17144627808799,-1.02629194376359,0.373753096856493,-0.0441086111160187,0.607,0.754648648648649,"LH","ns","ns",6,FALSE
"sarscov2",2025,"330170","Duque de Caxias",4.27645349590528,-1.9212847259463,-1.20413486414593,0.266032395176333,0.1984,0.510263414634146,"LL","ns","ns",7,FALSE
"sarscov2",2025,"330180","Engenheiro Paulo de Frontin",8.20894624748862,2.01120802563704,-0.52952423983863,-0.12246458135849,0.8792,0.929728735632184,"HL","ns","ns",4,FALSE
"sarscov2",2025,"330185","Guapimirim",5.91070063884084,-0.287037583010743,-0.5388385668695,0.0177854599188613,0.8106,0.887312941176471,"LL","ns","ns",5,FALSE
"sarscov2",2025,"330187","Iguaba Grande",5.24046322961084,-0.95727499224074,-2.68035127960784,0.295050321506762,0.007,0.247085714285714,"LL","indicativo","LL",3,FALSE
"sarscov2",2025,"330190","Itaboraí",5.57304373067725,-0.624694491174338,2.42649010116456,-0.174306612776746,0.091,0.380545454545455,"LH","ns","ns",6,FALSE
"sarscov2",2025,"330200","Itaguaí",5.84193978227763,-0.355798439573954,-0.866855155224449,0.0354664923546975,0.4348,0.655763934426229,"LL","ns","ns",7,FALSE
"sarscov2",2025,"330205","Italva",4.92180461653651,-1.27593360531507,-0.87096897923606,0.127790457996087,0.4704,0.691314285714286,"LL","ns","ns",6,FALSE
"sarscov2",2025,"330210","Itaocara",6.99921349617332,0.801475274321739,-0.838950667912663,-0.0773204221241195,0.517,0.720666666666667,"HL","ns","ns",6,FALSE
"sarscov2",2025,"330220","Itaperuna",3.30059945375045,-2.89713876810113,-0.628277674330641,0.209309330488071,0.5686,0.734739726027397,"LL","ns","ns",8,FALSE
"sarscov2",2025,"330225","Itatiaia",5.04660164954703,-1.15113657230456,0.280684458723826,-0.0371546249778392,0.6186,0.758816,"LH","ns","ns",1,TRUE
"sarscov2",2025,"330227","Japeri",4.71674032080317,-1.48099790104841,-2.10922013307964,0.359206357517186,0.0158,0.247085714285714,"LL","indicativo","LL",5,FALSE
"sarscov2",2025,"330230","Laje do Muriaé",7.21110235055939,1.01336412870781,-2.51717287160461,-0.293323077525425,0.05,0.321386666666667,"HL","ns","ns",2,FALSE
"sarscov2",2025,"330240","Macaé",19.4091204529037,13.2113822310521,1.43995371595114,2.18758256820599,0.18,0.510263414634146,"HH","ns","ns",6,FALSE
"sarscov2",2025,"330245","Macuco",5.69702263770955,-0.500715584142029,-1.27534897566819,0.0734324147140814,0.323,0.540828571428571,"LL","ns","ns",4,FALSE
"sarscov2",2025,"330250","Magé",3.46434653089016,-2.73339169096143,0.110401847594638,-0.0347013103766199,0.7404,0.85146,"LH","ns","ns",3,FALSE
"sarscov2",2025,"330260","Mangaratiba",5.51937221155458,-0.678366010297002,0.141833068229083,-0.0110639254478925,0.6948,0.80913417721519,"LH","ns","ns",3,FALSE
"sarscov2",2025,"330270","Maricá",8.05575947733053,1.85802125547895,1.26984635039304,0.271312320880234,0.319,0.540828571428571,"HH","ns","ns",5,FALSE
"sarscov2",2025,"330280","Mendes",4.67020141032228,-1.52753681152931,1.17005371510835,-0.20552523252908,0.3622,0.574524137931035,"LH","ns","ns",5,FALSE
"sarscov2",2025,"330285","Mesquita",5.31899572142701,-0.878742500424578,-1.76220105194199,0.178067536787802,0.0648,0.357176470588235,"LL","ns","ns",5,FALSE
"sarscov2",2025,"330290","Miguel Pereira",4.07458844125452,-2.12314978059707,-0.1067375970763,0.0260594783624836,0.9456,0.976426666666667,"LL","ns","ns",8,FALSE
"sarscov2",2025,"330300","Miracema",4.06053124674349,-2.1372069751081,-1.3361297186336,0.328369544190922,0.2724,0.540828571428571,"LL","ns","ns",4,FALSE
"sarscov2",2025,"330310","Natividade",4.84541451063106,-1.35232371122052,-1.12707046195252,0.175266693808415,0.4116,0.63112,"LL","ns","ns",4,FALSE
"sarscov2",2025,"330320","Nilópolis",3.49866339134558,-2.69907483050601,-1.0309494600298,0.319977885555082,0.5344,0.7208,"LL","ns","ns",3,FALSE
"sarscov2",2025,"330330","Niterói",8.49341167851507,2.29567345666348,2.09363176350377,0.552685505068611,0.2088,0.510263414634146,"HH","ns","ns",2,FALSE
"sarscov2",2025,"330340","Nova Friburgo",15.4172627202633,9.21952449841176,0.990882308127133,1.05050533029088,0.258,0.527466666666667,"HH","ns","ns",9,FALSE
"sarscov2",2025,"330350","Nova Iguaçu",4.94561369068777,-1.25212453116382,-1.68381164027967,0.242442467271643,0.0176,0.247085714285714,"LL","indicativo","LL",9,FALSE
"sarscov2",2025,"330360","Paracambi",4.46457254954606,-1.73316567230552,-0.785552248849261,0.156560723021442,0.4854,0.6977625,"LL","ns","ns",7,FALSE
"sarscov2",2025,"330370","Paraíba do Sul",4.42473536656166,-1.77300285528993,-0.218521958774966,0.0445525106985494,0.9974,0.9974,"LL","ns","ns",7,FALSE
"sarscov2",2025,"330380","Paraty",7.32207665114962,1.12433842929804,0.85206596701325,0.110163553784135,0.5406,0.7208,"HH","ns","ns",1,TRUE
"sarscov2",2025,"330385","Paty do Alferes",3.91491909324986,-2.28281912860172,0.477282630232835,-0.125289534527647,0.5544,0.72864,"LH","ns","ns",4,FALSE
"sarscov2",2025,"330390","Petrópolis",8.73726607359254,2.53952785174096,-1.53630745672847,-0.448640816251487,0.0328,0.307781818181818,"HL","indicativo","HL",10,FALSE
"sarscov2",2025,"330395","Pinheiral",8.17980343673951,1.98206521488793,5.37256928104404,1.22452491986405,0.0182,0.247085714285714,"HH","indicativo","HH",3,FALSE
"sarscov2",2025,"330400","Piraí",6.52535017722435,0.327611955372764,2.17983703262811,0.0821204710148062,0.07,0.357777777777778,"HH","ns","ns",8,FALSE
"sarscov2",2025,"330410","Porciúncula",4.68485577764691,-1.51288244420467,-1.15604556686325,0.201116544851492,0.583,0.734739726027397,"LL","ns","ns",2,FALSE
"sarscov2",2025,"330411","Porto Real",7.24736141128639,1.0496231894348,1.81803626281047,0.219433849484293,0.2578,0.527466666666667,"HH","ns","ns",3,FALSE
"sarscov2",2025,"330412","Quatis",8.0173581470207,1.81961992516912,1.91325229704249,0.400332262121773,0.2274,0.510263414634146,"HH","ns","ns",4,FALSE
"sarscov2",2025,"330414","Queimados",3.11028033072568,-3.0874578911259,-1.69444174080604,0.601582712790589,0.177,0.510263414634146,"LL","ns","ns",3,FALSE
"sarscov2",2025,"330415","Quissamã",5.69802366106162,-0.499714560789962,-1.55823725057574,0.0895412699844186,0.2464,0.527181395348837,"LL","ns","ns",3,FALSE
"sarscov2",2025,"330420","Resende",6.47842268057541,0.280684458723826,1.26797773670946,0.0409258453090178,0.3268,0.540828571428571,"HH","ns","ns",4,FALSE
"sarscov2",2025,"330430","Rio Bonito",14.7323719405997,8.5346337187481,-0.689113919852438,-0.676306518289089,0.677,0.798512820512821,"HL","ns","ns",6,FALSE
"sarscov2",2025,"330440","Rio Claro",6.12696989909954,-0.0707683227520466,2.88509246717547,-0.0234782813665692,0.0524,0.321386666666667,"LH","ns","ns",6,FALSE
"sarscov2",2025,"330450","Rio das Flores",5.35060027646885,-0.847137945382734,1.48721652842011,-0.144875851685565,0.2962,0.540828571428571,"LH","ns","ns",3,FALSE
"sarscov2",2025,"330452","Rio das Ostras",6.02611565667231,-0.171622565179273,7.63409500041216,-0.150660572165531,0.0178,0.247085714285714,"LH","indicativo","LH",2,FALSE
"sarscov2",2025,"330455","Rio de Janeiro",5.88676750663196,-0.310970715219626,-1.62290899746654,0.0580338421206044,0.0518,0.321386666666667,"LL","ns","ns",7,FALSE
"sarscov2",2025,"330460","Santa Maria Madalena",5.23652490468662,-0.961213317164966,-1.43491102910513,0.158603371923725,0.1754,0.510263414634146,"LL","ns","ns",5,FALSE
"sarscov2",2025,"330470","Santo Antônio de Pádua",3.40532923126708,-2.7924089905845,-0.496986019973524,0.159584557371977,0.7744,0.879565432098765,"LL","ns","ns",6,FALSE
"sarscov2",2025,"330475","São Francisco de Itabapoana",3.27728599046654,-2.92045223138505,-2.33363648779474,0.783702039683424,0.066,0.357176470588235,"LL","ns","ns",2,FALSE
"sarscov2",2025,"330480","São Fidélis",5.66588982722532,-0.531848394626262,-0.689371799373711,0.042160818104902,0.582,0.734739726027397,"LL","ns","ns",7,FALSE
"sarscov2",2025,"330490","São Gonçalo",8.52698049338017,2.32924227152859,1.17633340698936,0.315074138460132,0.3386,0.546512280701754,"HH","ns","ns",3,FALSE
"sarscov2",2025,"330500","São João da Barra",4.70768751336105,-1.49005070849053,-3.048837249242,0.522399741665668,0.0068,0.247085714285714,"LL","indicativo","LL",2,FALSE
"sarscov2",2025,"330510","São João de Meriti",4.29460305740638,-1.90313516444521,-1.69115455809436,0.370101289035753,0.0836,0.366247619047619,"LL","ns","ns",5,FALSE
"sarscov2",2025,"330513","São José de Ubá",5.52940297729502,-0.668335244556566,-1.52920631021229,0.117524417961482,0.1734,0.510263414634146,"LL","ns","ns",4,FALSE
"sarscov2",2025,"330515","São José do Vale do Rio Preto",5.72341920634249,-0.474319015509094,0.0417276527900295,-0.00227594705724297,0.8026,0.887312941176471,"LH","ns","ns",6,FALSE
"sarscov2",2025,"330520","São Pedro da Aldeia",4.46859532466967,-1.72914289718191,-1.44710329752378,0.287738570452999,0.2242,0.510263414634146,"LL","ns","ns",4,FALSE
"sarscov2",2025,"330530","São Sebastião do Alto",5.46614077408459,-0.731597447766992,-0.635900902893385,0.0534969825550709,0.6764,0.798512820512821,"LL","ns","ns",6,FALSE
"sarscov2",2025,"330540","Sapucaia",7.53999158954085,1.34225336768926,-1.03078087946177,-0.159099391875293,0.497,0.703446153846154,"HL","ns","ns",4,FALSE
"sarscov2",2025,"330550","Saquarema",4.93774879029489,-1.25998943155669,2.51009372383676,-0.363684258405147,0.1624,0.510263414634146,"LH","ns","ns",4,FALSE
"sarscov2",2025,"330555","Seropédica",3.84753543164569,-2.35020279020589,-1.37008585840621,0.37027192558973,0.1452,0.510263414634146,"LL","ns","ns",6,FALSE
"sarscov2",2025,"330560","Silva Jardim",5.7849377066097,-0.41280051524188,2.87295339185724,-0.136375537263497,0.0744,0.360252631578947,"LH","ns","ns",5,FALSE
"sarscov2",2025,"330570","Sumidouro",6.33439270652991,0.136654484678325,1.1939617270255,0.0187621220896078,0.3182,0.540828571428571,"HH","ns","ns",6,FALSE
"sarscov2",2025,"330575","Tanguá",9.80673816835574,3.60899994650416,1.40461040984686,0.58292196706137,0.3062,0.540828571428571,"HH","ns","ns",5,FALSE
"sarscov2",2025,"330580","Teresópolis",5.80702272016059,-0.390715501690989,1.60823853900825,-0.0722568077351236,0.2206,0.510263414634146,"LH","ns","ns",6,FALSE
"sarscov2",2025,"330590","Trajano de Moraes",5.23024029918195,-0.967497922669629,1.8149521726423,-0.201921651513032,0.1242,0.4761,"LH","ns","ns",8,FALSE
"sarscov2",2025,"330600","Três Rios",3.91896027781963,-2.27877794403195,-0.0486237502659143,0.0127414285420409,0.8536,0.913153488372093,"LL","ns","ns",6,FALSE
"sarscov2",2025,"330610","Valença",9.16663535732445,2.96889713547287,1.91418013023246,0.653500039087089,0.192,0.510263414634146,"HH","ns","ns",5,FALSE
"sarscov2",2025,"330615","Varre-Sai",5.2379707993456,-0.959767422505982,-0.667899789474491,0.073713150697912,0.793,0.887312941176471,"LL","ns","ns",3,FALSE
"sarscov2",2025,"330620","Vassouras",9.46349352692896,3.26575530507738,-0.199335299816347,-0.0748575343218807,0.9552,0.976426666666667,"HL","ns","ns",8,FALSE
"sarscov2",2025,"330630","Volta Redonda",20.0089751478509,13.8112369259993,1.51431444276144,2.40500677045084,0.1874,0.510263414634146,"HH","ns","ns",5,FALSE
"vsr",2022,"330010","Angra dos Reis",3.096878676817,-2.05937352928371,-0.318104511185786,0.0426095556220029,0.8084,0.965880519480519,"LL","ns","ns",3,FALSE
"vsr",2022,"330015","Aperibé",5.23997219235523,0.0837199862545166,-1.22669005655186,-0.0066798397530572,0.5596,0.924271428571429,"HL","ns","ns",3,FALSE
"vsr",2022,"330020","Araruama",3.83706706915215,-1.31918513694857,-0.613563338815981,0.052646220977142,0.7966,0.965880519480519,"LL","ns","ns",8,FALSE
"vsr",2022,"330022","Areal",5.13635725605755,-0.0198949500431658,2.04193996999316,-0.00264233497938456,0.2608,0.733955555555555,"LH","ns","ns",4,FALSE
"vsr",2022,"330023","Armação dos Búzios",4.48172432697615,-0.674527879124558,1.25623821921905,-0.0551155260795364,0.2546,0.733955555555555,"LH","ns","ns",1,TRUE
"vsr",2022,"330025","Arraial do Cabo",5.16329399580857,0.00704178970785474,-0.909813272261939,-0.000416713307972608,0.7336,0.965880519480519,"HL","ns","ns",4,FALSE
"vsr",2022,"330030","Barra do Piraí",2.52658532317536,-2.62966688292536,2.44031108317357,-0.417395709123343,0.1662,0.733955555555555,"LH","ns","ns",7,FALSE
"vsr",2022,"330040","Barra Mansa",1.54497390105189,-3.61127830504883,2.11559893654241,-0.496931296904413,0.1944,0.733955555555555,"LH","ns","ns",8,FALSE
"vsr",2022,"330045","Belford Roxo",2.74972461668303,-2.40652758941768,-0.520559067727399,0.0814822310173987,0.985,0.9984,"LL","ns","ns",4,FALSE
"vsr",2022,"330050","Bom Jardim",3.65501271010603,-1.50123949599468,-1.10893471522419,0.108282434584431,0.5626,0.924271428571429,"LL","ns","ns",4,FALSE
"vsr",2022,"330060","Bom Jesus do Itabapoana",3.24800380238389,-1.90824840371683,-0.501591476704192,0.0622568447901738,0.9984,0.9984,"LL","ns","ns",5,FALSE
"vsr",2022,"330070","Cabo Frio",6.41249042531976,1.25623821921905,-1.02312195031219,-0.0835990717065157,0.6026,0.929652459016393,"HL","ns","ns",5,FALSE
"vsr",2022,"330080","Cachoeiras de Macacu",2.41875550956538,-2.73749669653533,-0.751267192035047,0.133767335981047,0.6824,0.965880519480519,"LL","ns","ns",7,FALSE
"vsr",2022,"330090","Cambuci",4.80287916305972,-0.353373043040996,-1.21676899801154,0.027966853212196,0.3314,0.7751,"LL","ns","ns",7,FALSE
"vsr",2022,"330093","Carapebus",4.89045718206627,-0.265795024034441,-1.55301722494155,0.0268488179163974,0.352,0.789853658536585,"LL","ns","ns",3,FALSE
"vsr",2022,"330095","Comendador Levy Gasparian",5.56412324357615,0.407871037475441,-2.25576409841916,-0.0598437222625032,0.1734,0.733955555555555,"HL","ns","ns",2,FALSE
"vsr",2022,"330100","Campos dos Goytacazes",4.11483694802491,-1.0414152580758,-0.977430130806341,0.0662081891618401,0.414,0.793883333333333,"LL","ns","ns",10,FALSE
"vsr",2022,"330110","Cantagalo",4.32234809591151,-0.833904110189202,-0.4715711179169,0.0255779281675531,0.9488,0.9984,"LL","ns","ns",7,FALSE
"vsr",2022,"330115","Cardoso Moreira",4.99576754278262,-0.160484663318093,-1.14145901250042,0.011915051056795,0.6164,0.929652459016393,"LL","ns","ns",3,FALSE
"vsr",2022,"330120","Carmo",4.53047171485928,-0.62578049124143,-0.459867184735089,0.018717872764988,0.9082,0.994695238095238,"LL","ns","ns",4,FALSE
"vsr",2022,"330130","Casimiro de Abreu",4.11420722686699,-1.04204497923373,-1.00595314999542,0.0681814559699028,0.5314,0.924271428571429,"LL","ns","ns",6,FALSE
"vsr",2022,"330140","Conceição de Macabu",4.17246891090053,-0.983783295200188,-0.767791650038384,0.0491297867832311,0.7548,0.965880519480519,"LL","ns","ns",6,FALSE
"vsr",2022,"330150","Cordeiro",4.19974225779808,-0.956509948302636,-0.220970612167049,0.013747573836183,0.821,0.968358974358974,"LL","ns","ns",5,FALSE
"vsr",2022,"330160","Duas Barras",5.24717108377383,0.0909188776731202,-1.34817791786329,-0.00797266151531294,0.2872,0.733955555555555,"HL","ns","ns",6,FALSE
"vsr",2022,"330170","Duque de Caxias",10.2885592918438,5.13230708574307,1.70011505388051,0.56753545464102,0.2588,0.733955555555555,"HH","ns","ns",7,FALSE
"vsr",2022,"330180","Engenheiro Paulo de Frontin",5.08394007711841,-0.0723121289823077,-0.807396970772644,0.00379752213922303,0.7984,0.965880519480519,"LL","ns","ns",4,FALSE
"vsr",2022,"330185","Guapimirim",6.32632870547806,1.17007649937735,1.92082213574242,0.146185217901416,0.258,0.733955555555555,"HH","ns","ns",5,FALSE
"vsr",2022,"330187","Iguaba Grande",3.66683958074445,-1.48941262535626,-1.13301229773423,0.109761922553559,0.615,0.929652459016393,"LL","ns","ns",3,FALSE
"vsr",2022,"330190","Itaboraí",5.56723803414019,0.410985828039473,1.22167445229252,0.0326576093082142,0.371,0.793883333333333,"HH","ns","ns",6,FALSE
"vsr",2022,"330200","Itaguaí",2.1096035263952,-3.04664867970551,-0.0259362379224687,0.00513962471929747,0.7546,0.965880519480519,"LL","ns","ns",7,FALSE
"vsr",2022,"330205","Italva",4.86438941144231,-0.2918627946584,-1.51943529642456,0.0288444988736606,0.1802,0.733955555555555,"LL","ns","ns",6,FALSE
"vsr",2022,"330210","Itaocara",4.02468758153465,-1.13156462456606,-0.804845279633649,0.0592371033824398,0.7134,0.965880519480519,"LL","ns","ns",6,FALSE
"vsr",2022,"330220","Itaperuna",1.59426078047211,-3.5619914256286,-0.515215852008803,0.119366961019066,0.8504,0.990339240506329,"LL","ns","ns",8,FALSE
"vsr",2022,"330225","Itatiaia",5.17009309762101,0.0138408915202941,-3.217233170821,-0.00289633407253906,0.1404,0.733955555555555,"HL","ns","ns",1,TRUE
"vsr",2022,"330227","Japeri",3.26000076497138,-1.89625144112933,-1.77232318746354,0.218595337266941,0.1166,0.733955555555555,"LL","ns","ns",5,FALSE
"vsr",2022,"330230","Laje do Muriaé",5.78333774353019,0.627085537429473,-2.49119682565427,-0.101610099645686,0.1112,0.733955555555555,"HL","ns","ns",2,FALSE
"vsr",2022,"330240","Macaé",2.57080882276819,-2.58544338333252,-0.748553527925217,0.125880930405571,0.7518,0.965880519480519,"LL","ns","ns",6,FALSE
"vsr",2022,"330245","Macuco",6.11260609317857,0.956353887077853,-0.261669825476196,-0.0162769984778781,0.7882,0.965880519480519,"HL","ns","ns",4,FALSE
"vsr",2022,"330250","Magé",7.43311893036692,2.27686672426621,6.6820819272981,0.989581247627814,0.0698,0.733955555555555,"HH","ns","ns",3,FALSE
"vsr",2022,"330260","Mangaratiba",5.84139130509178,0.685139098991066,-1.91730510043096,-0.0854421229405349,0.1716,0.733955555555555,"HL","ns","ns",3,FALSE
"vsr",2022,"330270","Maricá",12.4388701976682,7.2826179915675,2.42296274426775,1.1477209704642,0.1884,0.733955555555555,"HH","ns","ns",5,FALSE
"vsr",2022,"330280","Mendes",4.50041873176724,-0.655833474333478,-1.06715576662033,0.045522221324665,0.5408,0.924271428571429,"LL","ns","ns",5,FALSE
"vsr",2022,"330285","Mesquita",3.61337534181278,-1.54287686428793,-0.882767639646177,0.0885889842174095,0.6896,0.965880519480519,"LL","ns","ns",5,FALSE
"vsr",2022,"330290","Miguel Pereira",3.75619350651854,-1.40005869958217,1.46130773972029,-0.133073009813959,0.286,0.733955555555555,"LH","ns","ns",8,FALSE
"vsr",2022,"330300","Miracema",3.73584998042077,-1.42040222567994,-1.11487275772857,0.103000349498079,0.577,0.929652459016393,"LL","ns","ns",4,FALSE
"vsr",2022,"330310","Natividade",4.75219421843943,-0.404057987661287,-0.828397311212519,0.0217713032921251,0.7722,0.965880519480519,"LL","ns","ns",4,FALSE
"vsr",2022,"330320","Nilópolis",3.46227885216414,-1.69397335393657,0.196768661725964,-0.021680263548793,0.555,0.924271428571429,"LH","ns","ns",3,FALSE
"vsr",2022,"330330","Niterói",19.8132580275619,14.6570058214611,3.44475684432418,3.28402067626563,0.1094,0.733955555555555,"HH","ns","ns",2,FALSE
"vsr",2022,"330340","Nova Friburgo",1.40308663523581,-3.7531655708649,-1.45616401227493,0.355475822808906,0.1008,0.733955555555555,"LL","ns","ns",9,FALSE
"vsr",2022,"330350","Nova Iguaçu",2.70973210175825,-2.44652010434246,-0.609879239880673,0.0970498101202904,0.7612,0.965880519480519,"LL","ns","ns",9,FALSE
"vsr",2022,"330360","Paracambi",5.82840128074224,0.672149074641523,-1.55369461480924,-0.0679255738716242,0.138,0.733955555555555,"HL","ns","ns",7,FALSE
"vsr",2022,"330370","Paraíba do Sul",2.9300735007391,-2.22617870536161,2.02066080229575,-0.292587313829863,0.2098,0.733955555555555,"LH","ns","ns",7,FALSE
"vsr",2022,"330380","Paraty",4.16269266585594,-0.993559540244768,-2.05937352928371,0.133085602389039,0.4492,0.843395918367347,"LL","ns","ns",1,TRUE
"vsr",2022,"330385","Paty do Alferes",3.55932422497508,-1.59692798112563,2.06794500200341,-0.214796087101261,0.253,0.733955555555555,"LH","ns","ns",4,FALSE
"vsr",2022,"330390","Petrópolis",18.9001144028746,13.7438621967739,-0.41038410119977,-0.366860851794349,0.9704,0.9984,"HL","ns","ns",10,FALSE
"vsr",2022,"330395","Pinheiral",5.81950053729678,0.663248331196065,-1.69498817737063,-0.0731214660125634,0.2786,0.733955555555555,"HL","ns","ns",3,FALSE
"vsr",2022,"330400","Piraí",3.69614809408164,-1.46010411201907,-1.28113957070584,0.121669667241161,0.2446,0.733955555555555,"LL","ns","ns",8,FALSE
"vsr",2022,"330410","Porciúncula",4.52153270809293,-0.634719498007779,1.19365604742092,-0.0492791369308793,0.337,0.7751,"LH","ns","ns",2,FALSE
"vsr",2022,"330411","Porto Real",6.28853713114609,1.13228492504538,-2.35836585891452,-0.173687656374887,0.0616,0.733955555555555,"HL","ns","ns",3,FALSE
"vsr",2022,"330412","Quatis",4.90966610522698,-0.246586100873736,4.82273922814494,-0.0773507312660916,0.0966,0.733955555555555,"LH","ns","ns",4,FALSE
"vsr",2022,"330414","Queimados",1.8137197659789,-3.34253244012181,-2.22914177112819,0.484635665412855,0.0762,0.733955555555555,"LL","ns","ns",3,FALSE
"vsr",2022,"330415","Quissamã",4.06642720980877,-1.08982499629194,-0.763664525770144,0.0541329172877936,0.8898,0.994695238095238,"LL","ns","ns",3,FALSE
"vsr",2022,"330420","Resende",1.93901903527971,-3.217233170821,-0.677934647339223,0.141864071050939,0.9052,0.994695238095238,"LL","ns","ns",4,FALSE
"vsr",2022,"330430","Rio Bonito",7.16585432001797,2.00960211391726,-1.20173042998617,-0.157079383488507,0.3804,0.793883333333333,"HL","ns","ns",6,FALSE
"vsr",2022,"330440","Rio Claro",4.51035911379706,-0.645893092303655,-1.74790984403892,0.0734313848831678,0.0964,0.733955555555555,"LL","ns","ns",6,FALSE
"vsr",2022,"330450","Rio das Flores",10.8971617943836,5.74090958828292,6.97171999140871,2.6032908630545,0.0628,0.733955555555555,"HH","ns","ns",3,FALSE
"vsr",2022,"330452","Rio das Ostras",6.52670212728499,1.37044992118428,-1.81374418128312,-0.161674398234981,0.3294,0.7751,"HL","ns","ns",2,FALSE
"vsr",2022,"330455","Rio de Janeiro",10.5145814435888,5.35832923748809,-1.30964458178064,-0.456441260642547,0.2828,0.733955555555555,"HL","ns","ns",7,FALSE
"vsr",2022,"330460","Santa Maria Madalena",5.34896318700744,0.192710980906731,-0.674512556291202,-0.00845470680038883,0.8804,0.994695238095238,"HL","ns","ns",5,FALSE
"vsr",2022,"330470","Santo Antônio de Pádua",2.96111970405218,-2.19513250204853,-0.497496109648054,0.0710317443399482,0.9702,0.9984,"LL","ns","ns",6,FALSE
"vsr",2022,"330475","São Francisco de Itabapoana",4.17312990896449,-0.983122297136226,0.030994656835698,-0.00198196704513103,0.6124,0.929652459016393,"LH","ns","ns",2,FALSE
"vsr",2022,"330480","São Fidélis",3.06515322133364,-2.09109898476707,-0.317896060966177,0.0432376208153271,0.932,0.9984,"LL","ns","ns",7,FALSE
"vsr",2022,"330490","São Gonçalo",4.76314790318157,-0.393104302919143,7.45020321368937,-0.19049253760887,0.0522,0.733955555555555,"LH","ns","ns",3,FALSE
"vsr",2022,"330500","São João da Barra",6.25965677784791,1.1034045717472,-1.01226877760602,-0.0726495069910971,0.7994,0.965880519480519,"HL","ns","ns",2,FALSE
"vsr",2022,"330510","São João de Meriti",1.93110581807844,-3.22514638802227,0.969451703117796,-0.20336567874581,0.4028,0.793883333333333,"LH","ns","ns",5,FALSE
"vsr",2022,"330513","São José de Ubá",5.82679956543407,0.670547359333361,-1.88272479909952,-0.0821142159438812,0.13,0.733955555555555,"HL","ns","ns",4,FALSE
"vsr",2022,"330515","São José do Vale do Rio Preto",4.0916780861378,-1.06457411996291,1.04200447916627,-0.0721518615781555,0.4142,0.793883333333333,"LH","ns","ns",6,FALSE
"vsr",2022,"330520","São Pedro da Aldeia",3.06935866013874,-2.08689354596198,-0.386329438344481,0.0524396940684899,0.8924,0.994695238095238,"LL","ns","ns",4,FALSE
"vsr",2022,"330530","São Sebastião do Alto",5.7169691820901,0.560716975989385,-0.454080845156681,-0.0165607094456863,0.9896,0.9984,"HL","ns","ns",6,FALSE
"vsr",2022,"330540","Sapucaia",4.47823659026333,-0.678015615837381,-1.09854299831699,0.048446098479107,0.5508,0.924271428571429,"LL","ns","ns",4,FALSE
"vsr",2022,"330550","Saquarema",2.59782747251053,-2.55842473359018,1.99284651922092,-0.33162598132908,0.2762,0.733955555555555,"LH","ns","ns",4,FALSE
"vsr",2022,"330555","Seropédica",2.81159843818794,-2.34465376791278,-0.783579058861584,0.119498813102568,0.7282,0.965880519480519,"LL","ns","ns",6,FALSE
"vsr",2022,"330560","Silva Jardim",4.15163925687085,-1.00461294922986,-1.36845805393305,0.0894195155145313,0.3132,0.7751,"LL","ns","ns",5,FALSE
"vsr",2022,"330570","Sumidouro",4.73778431551382,-0.418467890586893,-1.68678738234427,0.0459118226624946,0.1162,0.733955555555555,"LL","ns","ns",6,FALSE
"vsr",2022,"330575","Tanguá",5.15460331444818,-0.00164889165253435,0.881456900679745,-9.45355711142763e-05,0.4118,0.793883333333333,"LH","ns","ns",5,FALSE
"vsr",2022,"330580","Teresópolis",1.0661448322686,-4.09010737383212,1.15670573636687,-0.30772278151297,0.3846,0.793883333333333,"LH","ns","ns",6,FALSE
"vsr",2022,"330590","Trajano de Moraes",5.33926998669838,0.183017780597668,-1.00879498121512,-0.0120087622897436,0.4628,0.851552,"HL","ns","ns",8,FALSE
"vsr",2022,"330600","Três Rios",2.870902714624,-2.28534949147671,1.69384497384071,-0.251784119767395,0.2632,0.733955555555555,"LH","ns","ns",6,FALSE
"vsr",2022,"330610","Valença",30.1434356695049,24.9871834634042,-0.518493296876291,-0.842679642698114,0.9516,0.9984,"HL","ns","ns",5,FALSE
"vsr",2022,"330615","Varre-Sai",7.94762228860384,2.79137008250313,-0.982341963128631,-0.178353717771337,0.7714,0.965880519480519,"HL","ns","ns",3,FALSE
"vsr",2022,"330620","Vassouras",3.31040742228426,-1.84584478381645,2.76838939742207,-0.332371981808407,0.1036,0.733955555555555,"LH","ns","ns",8,FALSE
